0.228007,-78.7336,164.184,36.6454,4.09035
0.228103,-78.7335,164.182,36.6446,4.09035
0.228366,-78.7332,164.173,36.6447,4.09279
0.228711,-78.7327,164.161,36.6449,4.09523
0.228732,-78.7326,164.16,36.6449,4.09523
0.229072,-78.7321,164.149,36.6451,4.09279
0.229396,-78.7317,164.138,36.6453,4.09035
0.229553,-78.7314,164.133,36.6443,4.09279
0.229757,-78.7312,164.129,36.6408,4.08791
0.230098,-78.7308,164.121,36.6349,4.08791
0.230433,-78.7304,164.113,36.6293,4.08791
0.230794,-78.7299,164.104,36.6232,4.08791
0.231162,-78.7294,164.095,36.6171,4.08791
0.231513,-78.7289,164.087,36.6113,4.08547
0.231824,-78.7284,164.08,36.607,4.08791
0.23219,-78.7279,164.072,36.6021,4.09035
0.232205,-78.7279,164.071,36.6019,4.08791
0.232306,-78.7278,164.069,36.6018,4.08791
0.23253,-78.7274,164.064,36.6019,4.09035
0.232874,-78.7269,164.056,36.6019,4.09035
0.232934,-78.7268,164.054,36.6023,4.09279
0.233217,-78.7264,164.048,36.6046,4.09035
0.233562,-78.7259,164.039,36.6074,4.08791
0.233913,-78.7253,164.03,36.6102,4.09035
0.234261,-78.7247,164.021,36.6128,4.09035
0.234619,-78.7241,164.011,36.6143,4.09279
0.234749,-78.7238,164.007,36.6148,4.09035
0.234946,-78.7235,164.002,36.6152,4.09523
0.235302,-78.7228,163.992,36.6138,4.09768
0.235652,-78.7221,163.983,36.6121,4.09768
0.236002,-78.7214,163.973,36.6095,4.09523
0.236356,-78.7207,163.963,36.6078,4.08791
0.236712,-78.72,163.953,36.6079,4.08302
0.237038,-78.7194,163.944,36.6085,4.07814
0.237399,-78.7187,163.935,36.6099,4.0757
0.237746,-78.7181,163.925,36.6095,4.0757
0.237801,-78.718,163.924,36.6092,4.0757
0.238098,-78.7174,163.915,36.6076,4.07326
0.238457,-78.7168,163.905,36.6038,4.07814
0.238617,-78.7165,163.901,36.6018,4.0757
0.238777,-78.7163,163.896,36.5997,4.08058
0.239144,-78.7156,163.886,36.5986,4.08302
0.239427,-78.7152,163.878,36.5992,4.08302
0.2395,-78.715,163.876,36.5994,4.08302
0.239845,-78.7141,163.861,36.6099,4.08302
0.240165,-78.7136,163.853,36.6162,4.08302
0.240238,-78.7135,163.852,36.6176,4.08302
0.240526,-78.7131,163.845,36.6233,4.08302
0.240875,-78.7127,163.837,36.6302,4.07814
0.241001,-78.7125,163.834,36.6327,4.08058
0.241211,-78.7122,163.829,36.6369,4.08058
0.241556,-78.7117,163.82,36.6381,4.07814
0.241807,-78.7113,163.813,36.6385,4.08058
0.241903,-78.7111,163.811,36.6386,4.08058
0.242282,-78.7104,163.8,36.6344,4.08547
0.242584,-78.7099,163.791,36.6301,4.08791
0.242616,-78.7099,163.79,36.6297,4.08547
0.242942,-78.7093,163.78,36.6263,4.09279
0.243188,-78.7089,163.773,36.6239,4.09279
0.243289,-78.7087,163.77,36.6229,4.09279
0.243676,-78.708,163.759,36.6226,4.10012
0.243764,-78.7078,163.756,36.6226,4.09523
0.244025,-78.7073,163.748,36.6229,4.09768
0.244333,-78.7067,163.738,36.6246,4.10012
0.244682,-78.706,163.728,36.6264,4.10012
0.244821,-78.7057,163.723,36.6267,4.10012
0.245057,-78.7052,163.716,36.627,4.10012
0.245394,-78.7045,163.705,36.627,4.10012
0.245416,-78.7045,163.705,36.6267,4.105
0.245745,-78.7037,163.694,36.6228,4.10256
0.246089,-78.7028,163.682,36.6182,4.10256
0.246211,-78.7025,163.678,36.6161,4.10256
0.246448,-78.702,163.67,36.6119,4.10256
0.24677,-78.7012,163.66,36.6063,4.105
0.246976,-78.7007,163.653,36.6027,4.105
0.247437,-78.6995,163.638,36.5952,4.10744
0.247787,-78.6986,163.627,36.5913,4.10744
0.247799,-78.6985,163.626,36.5912,4.10744
0.248179,-78.6975,163.613,36.5882,4.10744
0.248522,-78.6966,163.602,36.5869,4.10744
0.248596,-78.6964,163.599,36.5866,4.10744
0.249214,-78.6947,163.578,36.5844,4.09768
0.249357,-78.6943,163.573,36.5839,4.10256
0.249531,-78.6938,163.568,36.5829,4.09279
0.249892,-78.6928,163.555,36.581,4.09035
0.249931,-78.6927,163.554,36.5808,4.09279
0.250281,-78.6918,163.542,36.577,4.09035
0.250596,-78.6909,163.531,36.5732,4.09035
0.250747,-78.6904,163.525,36.5715,4.09035
0.250931,-78.6898,163.517,36.5699,4.09523
0.2513,-78.6886,163.502,36.5679,4.09279
0.251564,-78.6879,163.494,36.5704,4.09279
0.251642,-78.6877,163.491,36.5712,4.09523
0.251994,-78.6868,163.48,36.5746,4.09523
0.25269,-78.685,163.458,36.5814,4.09523
0.253042,-78.684,163.445,36.5871,4.09279
0.253382,-78.6831,163.433,36.5926,4.09279
0.253744,-78.6821,163.42,36.5979,4.09035
0.253899,-78.6816,163.415,36.5982,4.09279
0.254419,-78.6802,163.396,36.5988,4.09279
0.254709,-78.6794,163.385,36.5962,4.09279
0.25478,-78.6792,163.383,36.5956,4.09035
0.255106,-78.6783,163.371,36.5933,4.09035
0.255465,-78.6774,163.358,36.5929,4.09523
0.255519,-78.6772,163.356,36.5928,4.09035
0.256106,-78.6755,163.334,36.5949,4.10256
0.256329,-78.6749,163.326,36.5961,4.10012
0.256486,-78.6744,163.321,36.5967,4.105
